676169928;15,94;0;0;0;15,94
676169929;15,94;0;0;0;15,94
676169930;15,94;0;0;0;15,94
676169931;15,94;0;0;0;15,94
676169932;15,94;0;0;0;15,94
676169935;15,94;0;0;0;15,94
676171578;60;0;0;0;60
676182611;60;0;0;0;60
676183549;60;0;0;0;60
676184026;60;0;35;0;95
676185051;60;0;0;0;60
676222741;10,62;0;0;0;10,62
676222748;10,62;0;0;0;10,62
676222751;10,62;0;0;0;10,62
676222752;10,62;0;0;0;10,62
676222756;10,62;0;0;0;10,62
676222758;10,62;0;0;0;10,62
676222773;10,62;0;0;0;10,62
676222914;10,62;0;0;0;10,62
676222915;10,62;0;0;0;10,62
676222916;10,62;0;0;0;10,62
676222917;10,62;0;0;0;10,62
676222918;10,62;0;0;0;10,62
676222920;10,62;0;0;0;10,62
676222923;10,62;0;0;0;10,62
676222924;10,62;0;0;0;10,62
676222925;10,62;0;0;0;10,62
676222931;10,62;0;0;0;10,62
676222932;10,62;0;0;0;10,62
676222934;10,62;0;0;0;10,62
676222935;10,62;0;0;0;10,62
676222936;10,62;0;0;0;10,62
676222937;10,62;0;0;0;10,62
676222938;10,62;0;0;0;10,62
676222940;10,62;0;0;0;10,62
676222941;10,62;0;0;0;10,62
676222942;10,62;0;0;0;10,62
676223364;58,44;0;0;0;58,44
676223365;10,62;0;0;0;10,62
676223367;26,56;0;0;0;26,56
676223368;58,44;0;0;0;58,44
676223369;26,56;0;0;0;26,56
676223371;26,56;0;0;0;26,56
676223372;10,62;0;0;0;10,62
676223374;26,56;0;0;0;26,56
676223375;10,62;0;0;0;10,62
676223376;10,62;0;0;0;10,62
676223378;10,62;0;0;0;10,62
676223379;10,62;0;102,07;0;112,69
676223380;10,62;0;0;0;10,62
676223381;10,62;0;0;0;10,62
676223382;10,62;0;0;0;10,62
676223384;26,56;0;0;0;26,56
676223385;10,62;0;0;0;10,62
676223386;10,62;0;0;0;10,62
676223387;10,62;0;0;0;10,62
676223389;10,62;0;0;0;10,62
676223390;10,62;0;0;0;10,62
676223391;10,62;0;0;0;10,62
676223392;10,62;0;0;0;10,62
676223394;10,62;0;0;0;10,62
676223395;10,62;0;0;0;10,62
676223396;10,62;0;0;0;10,62
676223397;58,44;0;0;0;58,44
676223398;26,56;0;0;0;26,56
676223401;10,62;0;0;0;10,62
676223402;10,62;0;0;0;10,62
676223403;32,66;0;0;0;32,66
676223404;10,62;0;0;0;10,62
676223405;10,62;0;0;0;10,62
676223406;10,62;0;0;0;10,62
676223407;10,62;0;0;0;10,62
676223408;10,62;0;0;0;10,62
676223409;10,62;0;0;0;10,62
676223411;26,56;0;0;0;26,56
676223412;26,56;0;0;0;26,56
676223416;58,44;0;0;0;58,44
676223417;58,44;0;0;0;58,44
676223430;10,62;0;0;0;10,62
676223431;10,62;0;0;0;10,62
676223432;10,62;0;0;0;10,62
676223435;10,62;0;0;0;10,62
676223436;26,56;0;0;0;26,56
676223437;10,62;0;0;0;10,62
676223438;10,62;0;0;0;10,62
676289349;129,52;0;0;0;129,52
676289350;129,52;0;0;0;129,52
676300138;10,62;0;0;0;10,62
676300268;10,62;0;0;0;10,62
676300390;10,62;0;0;0;10,62
676300403;10,62;0;0;0;10,62
676300511;10,62;0;0;0;10,62
676300612;10,62;0;0;0;10,62
676300656;10,62;0;0;0;10,62
676300683;10,62;0;0;0;10,62
676300732;10,62;0;0;0;10,62
676300814;108,38;2,65;2,94;0;113,97
676300922;10,62;0;0;0;10,62
676301022;10,62;0;0;0;10,62
676301280;10,62;0;0;0;10,62
676301341;10,62;0;0;0;10,62
676301448;10,62;0;0;0;10,62
676301519;10,62;0;0;0;10,62
676301629;10,62;0;0;0;10,62
676301705;10,62;0;0;0;10,62
676301733;10,62;0;0;0;10,62
676301789;10,62;0;0;0;10,62
676302087;10,62;0;0;0;10,62
676302163;10,62;0;0;0;10,62
676302189;10,62;0;0;0;10,62
676302290;10,62;0;0;0;10,62
676302492;10,62;0;0;0;10,62
676302658;10,62;0;0;0;10,62
676302910;10,62;0;0;0;10,62
676302967;10,62;0;0;0;10,62
676302994;10,62;0;0;0;10,62
676303276;10,62;0;0;0;10,62
676303387;10,62;0;0;0;10,62
676303450;10,62;0;0;0;10,62
676303485;10,62;0;0;0;10,62
676303604;10,62;0;0;0;10,62
676303612;10,62;0;0;0;10,62
676303629;10,62;0;0;0;10,62
676303678;10,62;0;0;0;10,62
676303770;132,82;0;5,47;0;138,29
676303840;10,62;0;0;0;10,62
676303894;10,62;0;0;0;10,62
676303925;26,56;0;0;0;26,56
676304165;10,62;0;0;0;10,62
676304186;10,62;0;0;0;10,62
676304306;239,07;0;0;0;239,07
676304319;100,94;0;4,83;0;105,77
676304389;100,94;0;0;0;100,94
676304463;100,94;0;0;0;100,94
676304472;100,94;0;0;0;100,94
676304608;100,94;0;0;0;100,94
676310671;100,94;0;0;0;100,94
676311044;302,82;0;0;0;302,82
676311190;80;0;0;0;80
676311310;180;0;0;0;180
676311570;239,07;0;0;0;239,07
676313464;180;0;0;0;180
676313501;100,94;0;0;0;100,94
676313551;201,88;0;80,64;0;282,52
676314177;100,94;0;0;0;100,94
676314184;100,94;0;39,68;0;140,62
676315335;100,94;0;39,68;0;140,62
676315522;190;0;0;0;190
676316060;100,94;0;0;0;100,94
676316599;243,54;0;0;0;243,54
676322696;100,94;0;6,9;0;107,84
676322707;109,44;0;4,45;0;113,89
676322899;100,94;0;0;0;100,94
676323002;100,94;0;0;0;100,94
676323004;100,94;0;3,45;0;104,39
676323011;180;0;17;0;197
676323017;100,94;0;0,69;0;101,63
676323055;180;0;0;0;180
676323099;240;2;2;0;244
676323103;180;4;39,68;0;223,68
676323114;100,94;0;0,69;0;101,63
676323115;100,94;0;0,69;0;101,63
676323118;207,98;0;75,56;0;283,54
676327391;15,94;0;0;0;15,94
676327790;15,94;0;0;0;15,94
676329420;100,94;0;0;0;100,94
676329424;201,88;0;37,6;0;239,48
676329667;100,94;0;0;0;100,94
676329688;100,94;0;1,68;0;102,62
676329754;15,94;0;0;0;15,94
676329822;15,94;0;0;0;15,94
676329994;15,94;0;0;0;15,94
676330021;114,48;0;0;0;114,48
676330144;100,94;0;0;0;100,94
676335175;100,94;0;0;0;100,94
676335185;100,94;31,31;0,69;0;132,94
676344254;100,94;5,83;2,07;0;108,84
676353293;302,82;0;2,07;0;304,89
676363125;201,88;0;2,76;0;204,64
676363127;107,04;4,2;1;0;112,24
676363128;210,38;0;1,38;0;211,76
676363624;100,94;0;3,45;0;104,39
676363699;313,45;0;7,59;0;321,04
676368259;15,94;0;127,42;0;143,36
676368260;15,94;0;0;0;15,94
676368261;15,94;0;0;0;15,94
676368264;15,94;0;0;0;15,94
676368267;15,94;0;0;0;15,94
676373816;100,94;0;24,01;0;124,95
676373825;100,94;0;17;0;117,94
676373842;100,94;0;0;0;100,94
676373926;100,94;0;0;0;100,94
676373950;100,94;0;0;0;100,94
676391014;100,94;0;0;0;100,94
676395175;100,94;0;1,38;0;102,32
676395176;100,94;0;0;0;100,94
676395177;5,31;0;0;0;5,31
676404118;132,82;0;0;0;132,82
676407242;15,94;0;0;0;15,94
676407970;132,82;0;0;0;132,82
676407971;132,82;2;0;0;134,82
676408030;132,82;0;0;0;132,82
676546930;80;0;0;0;80
676761730;100,94;0;0;0;100,94
676761743;100,94;0;0;0;100,94
676762197;100,94;0;5;0;105,94
676763245;60;0;0;0;60
676910176;60;0;0;0;60
676916948;60;32,2;658;0;750,2
676916954;60;105,6;79,36;0;244,96
676930685;100,94;0;0,69;0;101,63
677991689;132,82;0;0;0;132,82
678108485;60;0;0;0;60
679099709;180;0;2,2;0;182,2
964961662;100,94;0;0;0;100,94
968860788;250;0;36;0;286
974858924;201,88;0;2,76;0;204,64
975776674;201,88;0;19,32;0;221,2
981809277;12;208,04;0;0;220,04
981809278;10;0;0;0;10
981809279;10;0;0;0;10
981899691;15,94;0;0;0;15,94
981899692;15,94;0;0;0;15,94
981899693;15,94;0;0;0;15,94
981899694;15,94;0;0;0;15,94
981899695;15,94;0;0;0;15,94
981899696;15,94;0;0;0;15,94
981899697;15,94;0;0;0;15,94
981899698;15,94;0;0;0;15,94
981899699;15,94;0;0;0;15,94
984383626;201,88;0;0,69;0;202,57
